,evt_block_time,evt_tx_hash,from,to,value
52,2024-02-12 20:47:11.000 UTC,0xcb837e12cfeb97fbfc750931bf55113e003a69e018263d2166d824976e87f019,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xea13de71c264c5af12a0c35375ffd3452d460c45,97.21122015595401
53,2024-05-25 06:30:59.000 UTC,0xf072d6edec0d3f51fcbd0734633523f6bb622059b2bba979020ce0e552dd0bd5,0x83bbe9cfcc205bb8e53cba0b51d6db9386ce58b5,0xae60d8180437b5c34bb956822ac2710972584473,0.01
54,2023-11-29 12:14:23.000 UTC,0xf4dc1dd4953dfd4bc4ef1875274b4f02940d1c191936467e2121e66b8da3ba1b,0x0000000000000000000000000000000000000000,0x53b5c4231fba19de04866a84fed928aeca0102fe,0.47346383992485824
55,2024-07-20 00:05:11.000 UTC,0x7d7c0796d5f3cc819c0b9bb7ba32ac11dedaae126c8e5e8ede3bdbf7f84bade8,0xb4caaff781251594911cc76aec61cef46ba00894,0x75b345aaaf2ea21f89a554900e63b4905277bb1a,21.529326579565527
56,2024-05-11 00:48:35.000 UTC,0x5eb201393341e95aa23bb5ded5e16c5c2aa19ac0505f292c2b07929fe728c0ba,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.095677020738765
57,2024-05-18 10:36:59.000 UTC,0x466c6b05b8a2776d464def2e49336e89f97b3b34912c7c077dd94970dbea0098,0xae60d8180437b5c34bb956822ac2710972584473,0xa3268edfd84415472d9c30ecdeba487f865ee063,6e-18
58,2024-01-11 14:16:23.000 UTC,0x8983e8c4445e5b66d66daba577a9ff58c5407719d4e70152ca15633da557cb77,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0x9ec438cffc162b6b12258390117129e17d129e60,149.99847475
59,2024-02-06 14:03:35.000 UTC,0xc7c4ab69c9e6fd22fad7e7fb181710d70431bd878cc0a721c7634171405c4e32,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0x730bbe154972f467062b3d91130ad36e67e55ca2,0.010570670756386787
60,2024-05-23 18:42:11.000 UTC,0x29c58a4e2eec794097d7edd9e08400b6abd7b97b51fbf2c033df99f210019a1c,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0x9bf90ae1b981dda78a2e7a5202e4202d7fec4136,30.755161369899536
61,2024-08-27 06:45:47.000 UTC,0x2dcca141933e25a84456310338479e978028d8ce15394c5f567f203aab1f4318,0xc2ef48132d1436c2a8c94791781e66d9f3f17088,0xe04415142de52c30bc014b74c43a65adb41759b5,0.03
62,2024-02-12 20:46:11.000 UTC,0xa9763d7a733f28b233ba514a9a725e1d4696db4aba66192c5b79871a78b96472,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xf66dba674d3eaebb5a4ae49a5f8986fce37de01f,97.21122015595401
63,2024-02-24 07:21:59.000 UTC,0x8001a91b14dc90d6b8b10141ce442252546615613e542fdc60c50a18fdac53da,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0.01690618113109489
64,2024-02-11 23:00:11.000 UTC,0xa817b9b370b3f0b4dc62f753e5b84ced126a3ba3f28a3392d812843e0af899d2,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xabb14a1c331b94b880ad98d05d9a78740c6d68b9,97.83598418258227
65,2024-05-25 06:25:47.000 UTC,0xa2aac32f5b07bdc78a97090cc89c39569d6a327ca41867ea875cdf8a0975fad0,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.0104929179527322
66,2024-10-04 21:44:35.000 UTC,0x6a2f77306c66c3433631dde0e9c951f83631ff38fd76dff1eb61a2b8913096a2,0xbeb4e7ee8961e54bfea26114599674c30f6885db,0x386b76d9ca5f5fb150b6bfb35cf5379b22b26dd8,0.005
67,2024-02-20 21:09:23.000 UTC,0x1a4215d61a14166d294ab10530457bd39dbb4018e70fcfb65670e5d80f7fb7c7,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0xc36442b4a4522e871399cd717abdd847ab11fe88,1.7978532973355632
68,2024-08-30 10:05:23.000 UTC,0x1b141c5436d34a09fcbd656ee6aea56eebfb96700c20b824a381a611f70f3fe4,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x36105251fa8caae58202c05e563efb0b23e39890,0.01333332161655604
69,2024-05-09 15:46:23.000 UTC,0xbd782b6c75f898ce2c397bf7cdf5fe59aedfefe483be6f45a7cade8c51c7ad6e,0x53b5c4231fba19de04866a84fed928aeca0102fe,0x591627c99eb1c2ef1af208de36dacf4a7d042602,0.960812493828625
70,2024-03-25 09:17:11.000 UTC,0xdc8a2d21e035016c8fbc812feb53ef3f61afa982d6c381b554d2f9d89ecdc110,0x40fdbe9892b09de858d4ed5098fe14c0d7b7cc00,0xc57772a82bdd9c06bc1a8c6b7d851ee6b3669489,2701.29083659126
71,2024-08-27 18:42:59.000 UTC,0x5076c634a91850c5f4857f5447a79f04b4c1755486a4f3e94ba9b0306700216b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,2.3839378401299e-05
72,2024-02-09 06:47:35.000 UTC,0xf418fecc975ea7a84a0e9a55bb8bfe08e0c23ca7e5d0c57a2dfea1d7f48fc14f,0x35a32d2ff907347151d3fc79588057b22b7abea4,0xae60d8180437b5c34bb956822ac2710972584473,0.1111
73,2024-09-06 10:38:35.000 UTC,0x8e1b35cfa8b7db1c76d094d585761bcf361892e70120489234f4d1c9078bb1bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,2.340969116366e-06
74,2024-06-08 01:59:23.000 UTC,0x0cc74cc89ace5838aaa7779d2ea65eaf2850d24e4f93e9c9f040de29a4a99866,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,3.5773222151446e-05
75,2023-12-07 12:38:35.000 UTC,0x656c68f4362b7b8eb03ef2d298c6f9c49f06b6b2fc9833ba84e684895fdacbaf,0xed2caa4343756056a8e461c9fbce369612f4c2fa,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.07386683663904317
76,2024-05-24 17:00:11.000 UTC,0xf9465b2782fcc29442002cf94856d023cc745189d47c1517a8740f3d11539c8f,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0xff90b23cd435258f1b738e74ba03924a51fbe718,8.180744220759061
77,2024-06-24 11:46:11.000 UTC,0x0d59db8409439d7ebbacc7af8f8aa302f6f8be6718a94fe8863176de33104838,0xc1263a10b5bf7670ad4410bca84a865cf7b05054,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.009444021205610295
78,2024-08-29 07:36:23.000 UTC,0x0084356cdcf2471cf237a5bcb8c632a38955d87c4751174d89b10f135844c289,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0xc40170333d71eb953a32151d56a91674a95b1a1b,1.8585125378977536
